L,N,k,instance_idx,n_colors,n_quartets,rng_seed,syk_generator_model,quartet_sampling_model,coupling_model,parent_coloring_model,numpy_version,networkx_version,quartets_sha256,coloring_sha256
14,196,0.5,2,12,199,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,2627ce21c038f8e35dfddd443440febbf750c5c28a72e0023c65fd38116b9b61,ad29e8bcbe816ef06fc93d9ca95cbda2c6648d6766f8766b4bcc6f3eab9bca56
14,196,0.5,3,10,193,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4a819f4eb29ccfee197ca17550876a5da33ad3828cc82b576771b8928c83610a,c851847421a930bddf88378c51731c9f142261b26bd3aba4920cc21da331a696
14,196,0.5,4,9,165,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,982aacb90b86c7857f1dfe0890ec90a15c0d7bac2b751fb9703acbc26725ddec,1e17afe2a48a7340865827803179261b4cca29a3101efb1f57a742ad2884b58b
14,196,0.5,5,11,210,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,3b6f9cfa7b175bb77af0613abac850354a5c435540706043aac11e46483b4b6e,c6bd937696d3e05c12647ce682f95c79868aaa62cd36d214ccff9db241b5d6a3
14,196,0.5,6,11,210,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,36ae5e7940381db06650109c8715a6fdfaa3552e5e450d607947dc4fdcff905e,dc4a11f32a8961ee27f1ef0388afd43a02aa6f5eca5b94691262e696ec4837b1
14,196,0.5,7,11,199,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,afbcdce37ba323a6d970aee937c354852885ee9c03c51d65149c379125bee3b3,fb6015afc1fe852b62f4f02222cb01dd7701d1c230ba11b15c8d0aa00d7c2d61
14,196,0.5,8,10,184,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,a7e8532853bc906dee9728c3641d7c240928c9316dac561783c39c5a0948d464,0834ef16081e2d6974e3e7c3405de25a9a4935b0b98083b54d62d27fc3636e2e
14,196,0.5,9,11,214,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,7e405f9f922f99351663ea4086bd2240a03bcbc9c1618a60705e2f0f7ce7c440,eafbcd4fc767b8b3e09ee778eca0b21bc409ffe0e7817f6767d0f76480fa3cb1
14,196,1.0,0,17,418,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,d1a1999ad4fd10d2ce1a557560c27cc501a1d4261dc0adc1cca28fc0436da80a,8d1a3c456d861b905a2853552faa1e925d02eb58f708bf8b63ef29859cdff1ab
14,196,1.0,1,17,384,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,70180e1e9364e0b72704e9573de632d9e4f5df9c177d5ea5679b92f9785c2184,e14bce610bd14cc80278c7c6de90e9db372505ac7dac9f8ffdbb64499691bbb9
14,196,1.0,2,17,395,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,eae599949058b4bb0fe2387dc0710bdb34b1bd1821ddda6a51b34b0199e01a2d,092102406cb102acaec3fef3b956b6fa0097d14121e15383894894f134b98e6b
14,196,1.0,3,16,388,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,a027ecaa9ba656ebadc18919bd28c42efe919702092340fbc02f254b6614ebe4,32708e01272a404084c729ce031fe47b7c55371797899f5643d8c8b83b3e4c61
14,196,1.0,4,17,347,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,d184d18c8fb255fc82dfbcaaff4f9005fd641b96556a83cc089d1ebba70d6031,76e33d3b3982d86a14756d653485e79803ac40716b9d0b5e8399637147373745
14,196,1.0,5,17,410,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,2bb2eb8b686f23bcb7e21698fe389cd9bf63a126b4529753eadcaeae02d348ee,d3a2260dddaecd3a86e1cd6498223c57646dc2345e95b9428c5a11c1f9eb738e
14,196,1.0,6,17,409,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,94a2f381dd90fc123d3ae5a2b7f7a4d8eef73683082dcead2284da20b39aeddd,c56fb2cbf515224624d870db95a64dffc94a3bd8a251b5d9ae3aa58c6789682c
14,196,1.0,7,17,393,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,b7c208d9361e09adb5e0d4ed9950b0e4fdac9b8a62fee11453456d7377f58736,5e1b4f633f241414398c28e83d0d43b7fcaadbe90c18e42163d4d6815091e38e
14,196,1.0,8,16,372,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,464663c479d14fa77f29ddef11ad6af72f414041ce1f3adb1f7890075e21ee9f,13d705ac9561e0c2061e4c20e0f280893c48dd146a495110b19b7c9e2a5bc828
14,196,1.0,9,17,411,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,f942ca627252b436b65a4eaa5b316cf6c88fca8b61c4c1112fb2a9b2944404bb,4d3702418b1bfdd2ccb038e0c79be44627d7c884ed6cf6eebc577828c924c74f
14,196,2.0,0,30,819,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,a91aa3cb817a14e58af9e081f2f392db190a3fe2534d47d30bf4851c3f7a5363,50f25beb20bca96cb40fd80ebfe07e08b3f64d8d2b3de3c4e8f851b51642bd43
14,196,2.0,1,28,771,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,80578404b92e100afd4acb330b82d8a3eade619837c6a651395e5ef82b91fc39,39130e154f1742a5ff720405fb2bb3e050bd3ccb99c3b73f7bba08c174f81245
14,196,2.0,2,28,788,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,9f46d6ae682f1002f7b54aa2f6f742c3b55c0c63c829ea03e365af012a94f2e3,75cb3f074ef35a9547f71028f0a15446937451bd65850d7879fe6d88e332b760
14,196,2.0,3,28,777,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4067354903c93bd5998d5df9e7c94cbed7fcd105edac44866888d3694421addb,ace3483bdb253a409342a870d487c8cc0ac37f237ad27ceaf68d94eb03e14cd9
14,196,2.0,4,34,840,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,7c2a2d8a38afd0f0a113671ed71f2d6bc43b9bfe60f7fe5b32722088008fd443,875398bcafb365ec82bf3826d8b113dfeaa42cbe0f16c94950db6374c4260049
14,196,2.0,5,28,772,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,b74798958a9cc22aab87b3377d10ba1aae66a127d370a6817db855bf9987b531,7eb9d6f0880f789e08b0c1e62006f514d14205c4038872f8730bf914725de1c7
14,196,2.0,6,29,807,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,5386ce5bfac475771c28f8fbafb542d7949523f95ce45f90b241d55d80a03b5f,46626ce05a64b2cbf5814e711ea5551d4a9ab6deca3563097f0fda612d0daef3
14,196,2.0,7,28,783,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,6f1312f3c007e7edc860ec576fdfbba6fd10ee53d5f9276533f08b6c4a226982,aef4308fcdaf739ef7e8750ddc1499427d51cbfae11319a12dc8dd97a6fcd647
14,196,2.0,8,26,754,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,ab379e9931e92d00555da77dc2c9150d61f03af5c2b7d2115c3a1ad997c21be4,58c2783d053a5ce30aa94ee883fff1730bc67cf51b3aa39c6674ca921db83e64
14,196,2.0,9,29,804,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,d0d38b0d712ce392f7ebf044498289ecd1c9205408641e85f8e98896bd1b8a7a,5be1702ac61045c428b3963682a2f8c55bcfc63c7ef5a87855392bfe7522c728
14,196,3.0,0,41,1219,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,70f734bbea4ae0cf0641278c66226234a9031258afa2d2ae698858e5aee9a209,a0f9cc84257be88218c97fbe6c6f28d121e097a2a8a0c63efe9a1f736648dfcd
14,196,3.0,1,38,1159,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4f02e876d8a1d214e9ddc01025e6425c14e99b736581ced099bd87d34de31399,8c8fc61c2d11a3460c9843bb3d0ea9028517ea5923971d038c6a3675acee9fc0
14,196,3.0,2,40,1180,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,c02ff5b732ccc5a9dc5357d29d24970dd4036d81d1ae6d9f90ce3562fdc1e1ec,29126c26d6ceb9106b6f33cbe71bf906b2f5d5fedf2f2a022faaa75ce94187e3
14,196,3.0,3,41,1168,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4461fe9388b5d288c4f08035b57fed4269177ad054bd5b925aa645b61ff7727d,4a14c68cba1636b7973e5711072df6b9e5400e96954ffdb4ecbcd4c7369f9f39
14,196,3.0,4,42,1243,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,b2797191d1d4d1d2e6811f3371137e82e176bf0f87a3e56f3d0accad2aafa6d7,88d5d3d7f6671dfd0caa2bf04faa513d0f1a0c576d2219f5b03ddb40768f87da
14,196,3.0,5,40,1155,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,3ac47da13fe582e28fe1cb136fb20d9bc7cf8404c3ef3af450a0e38474087be8,2dbb614da2e9480f27df4a140bf7d1f7556e57e1fb4af3b645044731ffc41385
14,196,3.0,6,40,1204,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,02d39a25201cbe3c1947a502e799fe14a82941aa0ca4e74c87c740906d5a1f0e,e28df313c2ae024cbc2f721e977b74b5a3d0e7cdcf32e961b0d21a0d2bda05e7
14,196,3.0,7,41,1173,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,e262a46513d0bf281029b9552e9c1f84e5ef10ed371914c13f5d7369bad67af7,d43908a83dbac52570ea8a01fb05955656c36f09c7fc000f6a62ad4fc7ac4465
14,196,3.0,8,39,1138,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,7ef83680ab34fa5b5126e066160098323976d2566c978b6caaf930d8a3bc8917,d806697b39812d44812e497d4bb21271f40b62642d7cd45c7d1fa0379f29ea6b
14,196,3.0,9,41,1197,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,5a06243a7eb041aa93911b90a2939857006a9009c32068303b884304fc2bea0c,c7b78169efb4d215600c327b8bb37988e39cef2eca82e08185263babcef9fe67
15,225,0.5,0,12,246,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,40ade1ceb9c27c8e61c87541a02bab8418f98f63bd32734d8da36a8779c6c783,57ea9a88fec26c4a14efc026311371f7f6fc8e2102b43aa77a11705209933005
15,225,0.5,1,10,221,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,0bb3693a35fbe1bf85c2c1b13e8c9614aa51dd02fb7c105bbc2738356b1f8cd9,363b5a083b014646a278d9f3652e6ba8ab3bdbddbb809f7511d6b49b95a793b8
15,225,0.5,2,13,228,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,30a94c4791eb7f2d68eb73e513bff62f97d80b25f12d316670f6261621cfc10f,fcd4fe2c8091ed2e49ed350f9a0a51ec9001d9db861a139f97a970b425b006cc
15,225,0.5,3,10,222,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,0b21dc9102ec4c0efb2a339a031c7922359cd72120172a9ecf881db6e6f3296f,ab26e1516c4e8c38ee62feec2a87bb92ec0e23ab9486f5dedcb92936b7e32e72
15,225,0.5,4,10,191,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,cb160f0a3511a11e560b375612d69a18be967699537d7b3a3cf6ad8f7dbd6ae4,c9880c36f17365cd68a8eef1b563ba9ae9cac3bc71284f5051504359cdd5feb4
15,225,0.5,5,11,240,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4c8c22134b9014121889ddf83dfde61a6d9ecd1b59a4ab5e65aa5f9e8b514282,7d5df3be08b5bc24cd2a5347459cc0ae9664d9e17ff49201b3a7e207c9410c74
15,225,0.5,6,10,239,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,12de8874dcf82a274a5757d8901ed23762b3513b6c06960e50768f3027cace29,f39b664a44044d62a56faf1493fca39284e9b8c0ffca0e9f59b1f23fe0be68c9
15,225,0.5,7,12,227,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,81e2d13649025e91eef6286ab8e958f654d4b6a0f8373c85f8bc5e37b5190f0c,44e1e10f318cfc50b6a05664be443b871310437fd1a6bde0ffb15638c5c0a1a2
15,225,0.5,8,10,211,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,26b64b39c2c47bb568255a23312a2897558627983718af784bd947ff4f9d398d,6227e534267e143f3288f34cfd6bd7f4515be27755504926a378176e3e1e5d5d
15,225,0.5,9,11,243,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,933f466eb7ec07c73ffe82acfc4259710994e11ac7ce58246dff8de4f098443b,01b13101a223c79063c318debdb2748be1e93f1b15188d2eea6c0f8018196bbe
15,225,1.0,0,17,477,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,64eee9f3e3e31ad604103499c2afb84e003715ab5150b76782a7ad78a970568d,8095b5e8e96523d8cebd74423706bb6d20428c5703d769c96b311904803a2df3
15,225,1.0,1,15,441,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,f2746eba1aaadc006c6dae59c810acd27188dbb380484ee93056313c4ab667cf,78536e844343770997962d1a24b96069ac3054d213d502db6d5b06407acf9ed8
15,225,1.0,2,19,453,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,f3c5b9a9f79e7779a67dbae1b654a6d0528a04e1a44cbb18e0428fce809ede11,b1a46b20f053d69c217cd8262dbf63942ff051ad19250d0b8ffb2d538135b7b0
15,225,1.0,3,17,445,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,95b6c682b390dab4c3eb5d1dfd660cf915549c63eae559ae1f4bbdd64d3b579e,56781a15c01fa44f3e89474de794fb9d8a64d5eb6dd3608fb30ce29f68c3e2bd
15,225,1.0,4,20,401,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,247c3a1cf67148d2f7132095138db4498e7664b84665e77fde744f8cd7403de4,416e1880b8098bf261b504ecb79bdaccccb643fe3a63084c6e337a538883629b
15,225,1.0,5,17,469,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,f60827e969b8d03cd46adc4961043f0845e4f8e38302b13b34031fbe44faae9b,005954dd985f9f203bcaae246bf5c1e2a730afe5ce545c852089df6b2569dbd8
15,225,1.0,6,18,468,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,cc43970fea3a5e651201d7b66b4bf2072bc00184f7f70f4e14a68b3e7367d374,f67414126b24d4dcf68c00b350eec3dae506cd231b0a6ba18282ac78d1e0a4be
15,225,1.0,7,18,450,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4690a8d40875dce5ad3e7cbfa818d18539b3784151e24bd49e9860c8d24aa3a0,f8842c007853668e17f824bcb8428dd5a6a186d7aaf157fecc178e447fea2196
15,225,1.0,8,16,429,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,7215606c53b6ece25824d844da6ec51351d929bc9fa49f76bb7c52d846e09e41,a8835a6736ae98a1663ebba2b5ebe39425547405307c896e9aaf953c6de31eae
15,225,1.0,9,21,469,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,3b45bbe0823de8c2e30d30d3dec4d21b5edd7deca777d8f2a0cb5ad6411f1379,9ba7250e36c83dffe916553ece09aaa4e76905af400ecc2165ee5a636c6a8e06
15,225,2.0,0,30,938,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,8251b182ca5243e767c5c89e09da6009defa080173dcefc22fed1d80b12c0a10,4b8689a5d4015cac2bd5da990fd61a3af33a9281132244c6bd1e2e254d6fe486
15,225,2.0,1,29,885,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,e32f1e5e83475f2418c1f8ebc70b17c510badbefbd27823dbea4bcc78ddcb608,6f5091ed4c31b2197025620407789b24bc1d43fda805b4c6bbe7c696373570ce
15,225,2.0,2,28,904,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,ba74e5f5560fac00ff16d9f98c41371bc976a7c585df9c381d7ce857becb75ea,8dbe39c90b8d38172200ab404453557f7723d5fb3f03adcfb31b3548cf586fd0
15,225,2.0,3,28,893,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,8290debea99c89e819bb66585d9d46dc0bc2b07c78971213fbf0cfb3e5d9bb79,6b9189a9fcf9119aae9647346eac530783ce8589dacfbf1eb0ae978777e5b35f
15,225,2.0,4,30,960,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,c3db3e32a6c4c5a25af2d217b1bdca1f598d71dffd56daaf41627d2b7558d7b6,18b7a1f516c569c7c67d845409e51d70c088892e0b4065e39cc662ef9b3eddbb
15,225,2.0,5,28,884,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,013f763838fe937606efa1bb2893e4fd236bbbec6c6d0dbecf19ea2db1fcaf07,7279db19b3a24c0d7ebd4cc4f478ee82cdf992d34c29b39f44bb5c1d8e9e1405
15,225,2.0,6,31,925,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,134414f2bf6f7b419b90cf1d97a7a4ba9fbaeff61272ab46308825c472964542,7bde798919cf0411277e4485e33889f81938920b21a3f923a27023e1bdf7e4c5
15,225,2.0,7,29,898,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,97c7dffb71663318062c14061d2b9afc0e143f4f1f5a4077a7dd8502bf36822c,e1be711eb2cc8ab1d3da744cc041905fd2abc81bc6fbe1ed070b8243d09fbb7a
15,225,2.0,8,27,867,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,2440c7251226d7c271cb64beb026fce8fa98aa152408618033518cbafac8d60b,5f1e647e78f01a4d89cd51077efcd0dc2316bb05e47b5b351f2409cf62c3849e
15,225,2.0,9,32,920,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,adb974dad8c5ccfe698444bd6e56650ee7d39728d0c9c04c5e206ba1869ec439,9efbb25d0d8f5cbb3cbdd5d7a317cd83dacb893378ad75f008130a05a3ad7691
15,225,3.0,0,41,1396,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,3e23fe537c6fa319f80433f79a7f3db98f09ecb6f8a0b64a53bf9b6235d697ea,876b39ed1300b020a14a7fc58d435f6bcc3d93b4f176fc9a3c151e27cac1ebe3
15,225,3.0,1,43,1331,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,e7b51f6fc4e294695c5b1e84e108de7ac3adffb0c79efab997b3563dd524b473,ed475d422e2c44fc2e203be1a37d031ce886e9bb70e30aa8666abf63b78f21ef
