L,N,perm_kind,perm_idx,baseline,n_ancillas,total_qubits,cnot_depth,total_2q_gates,total_cnots,total_idle_slots,spacetime_volume,p_2q,p_idle,mult_fidelity,stim_fidelity,stim_shots
8,64,random,15,primitive,0,64,1513,1513,1513,93806,96832,0.001,0.0001,1.8553983166915773e-05,0.0,1000
8,64,random,15,primitive,0,64,1513,1513,1513,93806,96832,0.0001,1e-05,0.33642761790912074,0.473,1000
8,64,random,15,primitive,0,64,1513,1513,1513,93806,96832,1e-05,1.0000000000000002e-06,0.896787700174631,0.921,1000
8,64,random,15,pipelined,0,64,1345,1345,1345,83390,86080,0.001,0.0001,6.220408242890743e-05,0.002,1000
8,64,random,15,pipelined,0,64,1345,1345,1345,83390,86080,0.0001,1e-05,0.37968591975941046,0.539,1000
8,64,random,15,pipelined,0,64,1345,1345,1345,83390,86080,1e-05,1.0000000000000002e-06,0.9077011278195325,0.917,1000
8,64,random,16,1d,0,64,997,997,997,61814,63808,0.001,0.0001,0.0007622713805796637,0.006,1000
8,64,random,16,1d,0,64,997,997,997,61814,63808,0.0001,1e-05,0.4878008376265761,0.594,1000
8,64,random,16,1d,0,64,997,997,997,61814,63808,1e-05,1.0000000000000002e-06,0.930731837028634,0.945,1000
8,64,random,16,ancilla,8,72,977,977,977,68390,70344,0.001,0.0001,0.0004028965218027769,0.004,1000
8,64,random,16,ancilla,8,72,977,977,977,68390,70344,0.0001,1e-05,0.45766934724507635,0.593,1000
8,64,random,16,ancilla,8,72,977,977,977,68390,70344,1e-05,1.0000000000000002e-06,0.9248163672707274,0.952,1000
8,64,random,16,primitive,0,64,1485,1485,1485,92070,95040,0.001,0.0001,2.2698689281142144e-05,0.001,1000
8,64,random,16,primitive,0,64,1485,1485,1485,92070,95040,0.0001,1e-05,0.34327890469047506,0.453,1000
8,64,random,16,primitive,0,64,1485,1485,1485,92070,95040,1e-05,1.0000000000000002e-06,0.8985974498289121,0.936,1000
8,64,random,16,pipelined,0,64,1317,1317,1317,81654,84288,0.001,0.0001,7.60996238042309e-05,0.001,1000
8,64,random,16,pipelined,0,64,1317,1317,1317,81654,84288,0.0001,1e-05,0.3874181539299616,0.511,1000
8,64,random,16,pipelined,0,64,1317,1317,1317,81654,84288,1e-05,1.0000000000000002e-06,0.9095329011611405,0.934,1000
8,64,random,17,1d,0,64,1002,1002,1002,62124,64128,0.001,0.0001,0.0007353147089431152,0.013,1000
8,64,random,17,1d,0,64,1002,1002,1002,62124,64128,0.0001,1e-05,0.4860478920850268,0.584,1000
8,64,random,17,1d,0,64,1002,1002,1002,62124,64128,1e-05,1.0000000000000002e-06,0.9303968334946697,0.952,1000
8,64,random,17,ancilla,8,72,986,986,986,69020,70992,0.001,0.0001,0.000374904792115426,0.003,1000
8,64,random,17,ancilla,8,72,986,986,986,69020,70992,0.0001,1e-05,0.4543859275529008,0.595,1000
8,64,random,17,ancilla,8,72,986,986,986,69020,70992,1e-05,1.0000000000000002e-06,0.9241507384341795,0.95,1000
8,64,random,17,primitive,0,64,1494,1494,1494,92628,95616,0.001,0.0001,2.1274302494682504e-05,0.0,1000
8,64,random,17,primitive,0,64,1494,1494,1494,92628,95616,0.0001,1e-05,0.341061624190484,0.479,1000
8,64,random,17,primitive,0,64,1494,1494,1494,92628,95616,1e-05,1.0000000000000002e-06,0.8980153466483402,0.931,1000
8,64,random,17,pipelined,0,64,1326,1326,1326,82212,84864,0.001,0.0001,7.132422478190278e-05,0.002,1000
8,64,random,17,pipelined,0,64,1326,1326,1326,82212,84864,0.0001,1e-05,0.38491577261169807,0.538,1000
8,64,random,17,pipelined,0,64,1326,1326,1326,82212,84864,1e-05,1.0000000000000002e-06,0.9089437140955624,0.917,1000
8,64,random,18,1d,0,64,1073,1073,1073,66526,68672,0.001,0.0001,0.00044099831203429045,0.006,1000
8,64,random,18,1d,0,64,1073,1073,1073,66526,68672,0.0001,1e-05,0.4618252567103959,0.592,1000
8,64,random,18,1d,0,64,1073,1073,1073,66526,68672,1e-05,1.0000000000000002e-06,0.9256527756876016,0.952,1000
8,64,random,18,ancilla,8,72,999,999,999,69930,71928,0.001,0.0001,0.0003378699477275989,0.005,1000
8,64,random,18,ancilla,8,72,999,999,999,69930,71928,0.0001,1e-05,0.4496847524390428,0.571,1000
8,64,random,18,ancilla,8,72,999,999,999,69930,71928,1e-05,1.0000000000000002e-06,0.923190120253562,0.953,1000
8,64,random,18,primitive,0,64,1507,1507,1507,93434,96448,0.001,0.0001,1.9373174551576513e-05,0.003,1000
8,64,random,18,primitive,0,64,1507,1507,1507,93434,96448,0.0001,1e-05,0.33788414543919754,0.453,1000
8,64,random,18,primitive,0,64,1507,1507,1507,93434,96448,1e-05,1.0000000000000002e-06,0.8971751965902501,0.931,1000
8,64,random,18,pipelined,0,64,1339,1339,1339,83018,85696,0.001,0.0001,6.495050339728204e-05,0.0,1000
8,64,random,18,pipelined,0,64,1339,1339,1339,83018,85696,0.0001,1e-05,0.3813297294987806,0.507,1000
8,64,random,18,pipelined,0,64,1339,1339,1339,83018,85696,1e-05,1.0000000000000002e-06,0.908093339859701,0.946,1000
8,64,random,19,1d,0,64,893,893,893,55366,57152,0.001,0.0001,0.0016119290551062176,0.015,1000
8,64,random,19,1d,0,64,893,893,893,55366,57152,0.0001,1e-05,0.5257301432105786,0.649,1000
8,64,random,19,1d,0,64,893,893,893,55366,57152,1e-05,1.0000000000000002e-06,0.9377273233085531,0.952,1000
8,64,random,19,ancilla,8,72,983,983,983,68810,70776,0.001,0.0001,0.00038401232833599726,0.004,1000
8,64,random,19,ancilla,8,72,983,983,983,68810,70776,0.0001,1e-05,0.45547777507319887,0.613,1000
8,64,random,19,ancilla,8,72,983,983,983,68810,70776,1e-05,1.0000000000000002e-06,0.9243725614647957,0.955,1000
8,64,random,19,primitive,0,64,1491,1491,1491,92442,95424,0.001,0.0001,2.1738879072820373e-05,0.0,1000
8,64,random,19,primitive,0,64,1491,1491,1491,92442,95424,0.0001,1e-05,0.3417991218065331,0.493,1000
8,64,random,19,primitive,0,64,1491,1491,1491,92442,95424,1e-05,1.0000000000000002e-06,0.8982093391318972,0.931,1000
8,64,random,19,pipelined,0,64,1323,1323,1323,82026,84672,0.001,0.0001,7.288176417929522e-05,0.0,1000
8,64,random,19,pipelined,0,64,1323,1323,1323,82026,84672,0.0001,1e-05,0.3857480986329987,0.56,1000
8,64,random,19,pipelined,0,64,1323,1323,1323,82026,84672,1e-05,1.0000000000000002e-06,0.9091400673640996,0.926,1000
10,100,reverse,0,1d,0,100,4500,4500,4500,441000,450000,0.001,0.0001,7.786686354850075e-22,0.0,1000
10,100,reverse,0,1d,0,100,4500,4500,4500,441000,450000,0.0001,1e-05,0.007750138602161004,0.038,1000
10,100,reverse,0,1d,0,100,4500,4500,4500,441000,450000,1e-05,1.0000000000000002e-06,0.6150815332859574,0.71,1000
10,100,reverse,0,ancilla,10,110,2038,2038,2038,220104,224180,0.001,0.0001,3.5891512348701676e-11,0.0,1000
10,100,reverse,0,ancilla,10,110,2038,2038,2038,220104,224180,0.0001,1e-05,0.09027802569640123,0.189,1000
10,100,reverse,0,ancilla,10,110,2038,2038,2038,220104,224180,1e-05,1.0000000000000002e-06,0.786247058650933,0.859,1000
10,100,reverse,0,primitive,0,100,2910,2910,2910,285180,291000,0.001,0.0001,2.2373884968712408e-14,0.0,1000
10,100,reverse,0,primitive,0,100,2910,2910,2910,285180,291000,0.0001,1e-05,0.043160532103069894,0.102,1000
10,100,reverse,0,primitive,0,100,2910,2910,2910,285180,291000,1e-05,1.0000000000000002e-06,0.7303143010622662,0.816,1000
10,100,reverse,0,pipelined,0,100,2622,2622,2622,256956,262200,0.001,0.0001,5.019897266286051e-13,0.0,1000
10,100,reverse,0,pipelined,0,100,2622,2622,2622,256956,262200,0.0001,1e-05,0.05890755320632367,0.149,1000
10,100,reverse,0,pipelined,0,100,2622,2622,2622,256956,262200,1e-05,1.0000000000000002e-06,0.7533869844779719,0.841,1000
10,100,transpose,0,1d,0,100,2475,2475,2475,242550,247500,0.001,0.0001,2.4560882927510214e-12,0.0,1000
10,100,transpose,0,1d,0,100,2475,2475,2475,242550,247500,0.0001,1e-05,0.06904308814625267,0.178,1000
10,100,transpose,0,1d,0,100,2475,2475,2475,242550,247500,1e-05,1.0000000000000002e-06,0.7654432164370844,0.838,1000
10,100,transpose,0,ancilla,10,110,1797,1797,1797,194076,197670,0.001,0.0001,6.168041631273009e-10,0.0,1000
10,100,transpose,0,ancilla,10,110,1797,1797,1797,194076,197670,0.0001,1e-05,0.11997418438668091,0.229,1000
10,100,transpose,0,ancilla,10,110,1797,1797,1797,194076,197670,1e-05,1.0000000000000002e-06,0.8089273348624721,0.858,1000
10,100,transpose,0,primitive,0,100,2669,2669,2669,261562,266900,0.001,0.0001,3.02152877864849e-13,0.0,1000
10,100,transpose,0,primitive,0,100,2669,2669,2669,261562,266900,0.0001,1e-05,0.05599200176542277,0.151,1000
10,100,transpose,0,primitive,0,100,2669,2669,2669,261562,266900,1e-05,1.0000000000000002e-06,0.7495724780556369,0.839,1000
10,100,transpose,0,pipelined,0,100,2381,2381,2381,233338,238100,0.001,0.0001,6.77922679818581e-12,0.0,1000
10,100,transpose,0,pipelined,0,100,2381,2381,2381,233338,238100,0.0001,1e-05,0.07642055513237307,0.18,1000
10,100,transpose,0,pipelined,0,100,2381,2381,2381,233338,238100,1e-05,1.0000000000000002e-06,0.7732535814629617,0.815,1000
10,100,random,0,1d,0,100,2260,2260,2260,221480,226000,0.001,0.0001,2.5047722073339643e-11,0.0,1000
10,100,random,0,1d,0,100,2260,2260,2260,221480,226000,0.0001,1e-05,0.08708920203807988,0.187,1000
10,100,random,0,1d,0,100,2260,2260,2260,221480,226000,1e-05,1.0000000000000002e-06,0.7834247824701777,0.859,1000
10,100,random,0,ancilla,10,110,1662,1662,1662,179496,182820,0.001,0.0001,3.0341664551753194e-09,0.0,1000
10,100,random,0,ancilla,10,110,1662,1662,1662,179496,182820,0.0001,1e-05,0.14069268793448192,0.262,1000
10,100,random,0,ancilla,10,110,1662,1662,1662,179496,182820,1e-05,1.0000000000000002e-06,0.8219167447178859,0.876,1000
10,100,random,0,primitive,0,100,2534,2534,2534,248332,253400,0.001,0.0001,1.2986321625060826e-12,0.0,1000
10,100,random,0,primitive,0,100,2534,2534,2534,248332,253400,0.0001,1e-05,0.06478086013659172,0.164,1000
10,100,random,0,primitive,0,100,2534,2534,2534,248332,253400,1e-05,1.0000000000000002e-06,0.7605813142757578,0.845,1000
10,100,random,0,pipelined,0,100,2246,2246,2246,220108,224600,0.001,0.0001,2.913664771045164e-11,0.0,1000
10,100,random,0,pipelined,0,100,2246,2246,2246,220108,224600,0.0001,1e-05,0.08841600831367556,0.194,1000
10,100,random,0,pipelined,0,100,2246,2246,2246,220108,224600,1e-05,1.0000000000000002e-06,0.784610217791218,0.847,1000
10,100,random,1,1d,0,100,2336,2336,2336,228928,233600,0.001,0.0001,1.1022158110664083e-11,0.0,1000
10,100,random,1,1d,0,100,2336,2336,2336,228928,233600,0.0001,1e-05,0.08022636100794148,0.193,1000
10,100,random,1,1d,0,100,2336,2336,2336,228928,233600,1e-05,1.0000000000000002e-06,0.7770207441125389,0.834,1000
10,100,random,1,ancilla,10,110,1650,1650,1650,178200,181500,0.001,0.0001,3.49575448222648e-09,0.0,1000
10,100,random,1,ancilla,10,110,1650,1650,1650,178200,181500,0.0001,1e-05,0.14269908585217733,0.254,1000
10,100,random,1,ancilla,10,110,1650,1650,1650,178200,181500,1e-05,1.0000000000000002e-06,0.8230814042392594,0.876,1000
10,100,random,1,primitive,0,100,2522,2522,2522,247156,252200,0.001,0.0001,1.478345285926408e-12,0.0,1000
10,100,random,1,primitive,0,100,2522,2522,2522,247156,252200,0.0001,1e-05,0.06562589180771172,0.169,1000
10,100,random,1,primitive,0,100,2522,2522,2522,247156,252200,1e-05,1.0000000000000002e-06,0.7615676675821288,0.832,1000
10,100,random,1,pipelined,0,100,2234,2234,2234,218932,223400,0.001,0.0001,3.3168765593577316e-11,0.0,1000
10,100,random,1,pipelined,0,100,2234,2234,2234,218932,223400,0.0001,1e-05,0.08956934785102548,0.183,1000
10,100,random,1,pipelined,0,100,2234,2234,2234,218932,223400,1e-05,1.0000000000000002e-06,0.785627732773515,0.842,1000
10,100,random,2,1d,0,100,2464,2464,2464,241472,246400,0.001,0.0001,2.765940864221829e-12,0.0,1000
10,100,random,2,1d,0,100,2464,2464,2464,241472,246400,0.0001,1e-05,0.06986821917102812,0.175,1000
10,100,random,2,1d,0,100,2464,2464,2464,241472,246400,1e-05,1.0000000000000002e-06,0.7663531041786056,0.835,1000
10,100,random,2,ancilla,10,110,1694,1694,1694,182952,186340,0.001,0.0001,2.0798659632036287e-09,0.0,1000
10,100,random,2,ancilla,10,110,1694,1694,1694,182952,186340,0.0001,1e-05,0.1354791373765519,0.249,1000
10,100,random,2,ancilla,10,110,1694,1694,1694,182952,186340,1e-05,1.0000000000000002e-06,0.8188190365132918,0.871,1000
10,100,random,2,primitive,0,100,2566,2566,2566,251468,256600,0.001,0.0001,9.191369345413081e-13,0.0,1000
10,100,random,2,primitive,0,100,2566,2566,2566,251468,256600,0.0001,1e-05,0.06258025885730177,0.147,1000
10,100,random,2,primitive,0,100,2566,2566,2566,251468,256600,1e-05,1.0000000000000002e-06,0.7579572797915474,0.829,1000
10,100,random,2,pipelined,0,100,2278,2278,2278,223244,227800,0.001,0.0001,2.0622135992469003e-11,0.0,1000
10,100,random,2,pipelined,0,100,2278,2278,2278,223244,227800,0.0001,1e-05,0.0854125227070545,0.198,1000
10,100,random,2,pipelined,0,100,2278,2278,2278,223244,227800,1e-05,1.0000000000000002e-06,0.7819032826752685,0.832,1000
10,100,random,3,1d,0,100,2530,2530,2530,247940,253000,0.001,0.0001,1.3559678629013142e-12,0.0,1000
10,100,random,3,1d,0,100,2530,2530,2530,247940,253000,0.0001,1e-05,0.06506132138346292,0.16,1000
10,100,random,3,1d,0,100,2530,2530,2530,247940,253000,1e-05,1.0000000000000002e-06,0.7609099566864395,0.814,1000
10,100,random,3,ancilla,10,110,1710,1710,1710,184680,188100,0.001,0.0001,1.7220006869928033e-09,0.0,1000
10,100,random,3,ancilla,10,110,1710,1710,1710,184680,188100,0.0001,1e-05,0.13294526396262424,0.243,1000
10,100,random,3,ancilla,10,110,1710,1710,1710,184680,188100,1e-05,1.0000000000000002e-06,0.8172745632526173,0.867,1000
10,100,random,3,primitive,0,100,2582,2582,2582,253036,258200,0.001,0.0001,7.732630353139849e-13,0.0,1000
10,100,random,3,primitive,0,100,2582,2582,2582,253036,258200,0.0001,1e-05,0.061508151838538375,0.163,1000
10,100,random,3,primitive,0,100,2582,2582,2582,253036,258200,1e-05,1.0000000000000002e-06,0.7566486593861191,0.83,1000
10,100,random,3,pipelined,0,100,2294,2294,2294,224812,229400,0.001,0.0001,1.7349248923559273e-11,0.0,1000
10,100,random,3,pipelined,0,100,2294,2294,2294,224812,229400,0.0001,1e-05,0.08394925990251217,0.158,1000
10,100,random,3,pipelined,0,100,2294,2294,2294,224812,229400,1e-05,1.0000000000000002e-06,0.780553319269598,0.86,1000
10,100,random,4,1d,0,100,2352,2352,2352,230496,235200,0.001,0.0001,9.272859261842364e-12,0.0,1000
10,100,random,4,1d,0,100,2352,2352,2352,230496,235200,0.0001,1e-05,0.07885194603591993,0.175,1000
10,100,random,4,1d,0,100,2352,2352,2352,230496,235200,1e-05,1.0000000000000002e-06,0.7756792104558315,0.834,1000
10,100,random,4,ancilla,10,110,1684,1684,1684,181872,185240,0.001,0.0001,2.340381276016561e-09,0.0,1000
10,100,random,4,ancilla,10,110,1684,1684,1684,181872,185240,0.0001,1e-05,0.13708727472184326,0.275,1000
10,100,random,4,ancilla,10,110,1684,1684,1684,181872,185240,1e-05,1.0000000000000002e-06,0.8197858141150864,0.875,1000
10,100,random,4,primitive,0,100,2556,2556,2556,250488,255600,0.001,0.0001,1.023972570655722e-12,0.0,1000
10,100,random,4,primitive,0,100,2556,2556,2556,250488,255600,0.0001,1e-05,0.06325979477100745,0.142,1000
10,100,random,4,primitive,0,100,2556,2556,2556,250488,255600,1e-05,1.0000000000000002e-06,0.7587763166047978,0.849,1000
10,100,random,4,pipelined,0,100,2268,2268,2268,222264,226800,0.001,0.0001,2.2974271635769357e-11,0.0,1000
10,100,random,4,pipelined,0,100,2268,2268,2268,222264,226800,0.0001,1e-05,0.08633998573963787,0.178,1000
10,100,random,4,pipelined,0,100,2268,2268,2268,222264,226800,1e-05,1.0000000000000002e-06,0.782748195165704,0.865,1000
10,100,random,5,1d,0,100,2458,2458,2458,240884,245800,0.001,0.0001,2.9511260095680667e-12,0.0,1000
10,100,random,5,1d,0,100,2458,2458,2458,240884,245800,0.0001,1e-05,0.0703224394794345,0.166,1000
10,100,random,5,1d,0,100,2458,2458,2458,240884,245800,1e-05,1.0000000000000002e-06,0.7668498623777631,0.821,1000
10,100,random,5,ancilla,10,110,1762,1762,1762,190296,193820,0.001,0.0001,9.32237848816443e-10,0.0,1000
10,100,random,5,ancilla,10,110,1762,1762,1762,190296,193820,0.0001,1e-05,0.12503290636026743,0.249,1000
10,100,random,5,ancilla,10,110,1762,1762,1762,190296,193820,1e-05,1.0000000000000002e-06,0.812275116115857,0.871,1000
10,100,random,5,primitive,0,100,2634,2634,2634,258132,263400,0.001,0.0001,4.4096599789881175e-13,0.0,1000
10,100,random,5,primitive,0,100,2634,2634,2634,258132,263400,0.0001,1e-05,0.05814903020943418,0.139,1000
10,100,random,5,primitive,0,100,2634,2634,2634,258132,263400,1e-05,1.0000000000000002e-06,0.7524112264793742,0.839,1000
10,100,random,5,pipelined,0,100,2346,2346,2346,229908,234600,0.001,0.0001,9.893695308047058e-12,0.0,1000
10,100,random,5,pipelined,0,100,2346,2346,2346,229908,234600,0.0001,1e-05,0.07936457045474483,0.183,1000
10,100,random,5,pipelined,0,100,2346,2346,2346,229908,234600,1e-05,1.0000000000000002e-06,0.7761820139358576,0.842,1000
10,100,random,6,1d,0,100,2578,2578,2578,252644,257800,0.001,0.0001,8.074032476077507e-13,0.0,1000
10,100,random,6,1d,0,100,2578,2578,2578,252644,257800,0.0001,1e-05,0.06177444427307856,0.169,1000
10,100,random,6,1d,0,100,2578,2578,2578,252644,257800,1e-05,1.0000000000000002e-06,0.7569756025213137,0.816,1000
10,100,random,6,ancilla,10,110,1734,1734,1734,187272,190740,0.001,0.0001,1.297269714224841e-09,0.0,1000
10,100,random,6,ancilla,10,110,1734,1734,1734,187272,190740,0.0001,1e-05,0.1292330346420303,0.251,1000
10,100,random,6,ancilla,10,110,1734,1734,1734,187272,190740,1e-05,1.0000000000000002e-06,0.8149633139261627,0.872,1000
10,100,random,6,primitive,0,100,2606,2606,2606,255388,260600,0.001,0.0001,5.966886782804691e-13,0.0,1000
10,100,random,6,primitive,0,100,2606,2606,2606,255388,260600,0.0001,1e-05,0.05993433094818239,0.17,1000
10,100,random,6,primitive,0,100,2606,2606,2606,255388,260600,1e-05,1.0000000000000002e-06,0.7546899638315225,0.824,1000
10,100,random,6,pipelined,0,100,2318,2318,2318,227164,231800,0.001,0.0001,1.338755369982731e-11,0.0,1000
10,100,random,6,pipelined,0,100,2318,2318,2318,227164,231800,0.0001,1e-05,0.08180123407154066,0.203,1000
10,100,random,6,pipelined,0,100,2318,2318,2318,227164,231800,1e-05,1.0000000000000002e-06,0.7785327430118942,0.84,1000
10,100,random,7,1d,0,100,2364,2364,2364,231672,236400,0.001,0.0001,8.145616176720677e-12,0.0,1000
10,100,random,7,1d,0,100,2364,2364,2364,231672,236400,0.0001,1e-05,0.07783660910267053,0.174,1000
10,100,random,7,1d,0,100,2364,2364,2364,231672,236400,1e-05,1.0000000000000002e-06,0.7746745804190216,0.816,1000
10,100,random,7,ancilla,10,110,1686,1686,1686,182088,185460,0.001,0.0001,2.2857901741547536e-09,0.0,1000
10,100,random,7,ancilla,10,110,1686,1686,1686,182088,185460,0.0001,1e-05,0.13676412736920754,0.259,1000
10,100,random,7,ancilla,10,110,1686,1686,1686,182088,185460,1e-05,1.0000000000000002e-06,0.819592367320074,0.887,1000
10,100,random,7,primitive,0,100,2558,2558,2558,250684,255800,0.001,0.0001,1.002089939943425e-12,0.0,1000
10,100,random,7,primitive,0,100,2558,2558,2558,250684,255800,0.0001,1e-05,0.0631232998306695,0.155,1000
10,100,random,7,primitive,0,100,2558,2558,2558,250684,255800,1e-05,1.0000000000000002e-06,0.7586124384696608,0.831,1000
10,100,random,7,pipelined,0,100,2270,2270,2270,222460,227000,0.001,0.0001,2.2483303892592808e-11,0.0,1000
10,100,random,7,pipelined,0,100,2270,2270,2270,222460,227000,0.0001,1e-05,0.08615369093351384,0.192,1000
10,100,random,7,pipelined,0,100,2270,2270,2270,222460,227000,1e-05,1.0000000000000002e-06,0.782579139659228,0.836,1000
10,100,random,8,1d,0,100,2532,2532,2532,248136,253200,0.001,0.0001,1.3269903835703878e-12,0.0,1000
10,100,random,8,1d,0,100,2532,2532,2532,248136,253200,0.0001,1e-05,0.06492093930962456,0.166,1000
10,100,random,8,1d,0,100,2532,2532,2532,248136,253200,1e-05,1.0000000000000002e-06,0.7607456177343922,0.835,1000
10,100,random,8,ancilla,10,110,1730,1730,1730,186840,190300,0.001,0.0001,1.359974565268042e-09,0.0,1000
10,100,random,8,ancilla,10,110,1730,1730,1730,186840,190300,0.0001,1e-05,0.12984446178745015,0.258,1000
10,100,random,8,ancilla,10,110,1730,1730,1730,186840,190300,1e-05,1.0000000000000002e-06,0.8153480677442098,0.876,1000
10,100,random,8,primitive,0,100,2602,2602,2602,254996,260200,0.001,0.0001,6.230329844472704e-13,0.0,1000
10,100,random,8,primitive,0,100,2602,2602,2602,254996,260200,0.0001,1e-05,0.060193809707073165,0.152,1000
10,100,random,8,primitive,0,100,2602,2602,2602,254996,260200,1e-05,1.0000000000000002e-06,0.7550160606266654,0.838,1000
10,100,random,8,pipelined,0,100,2314,2314,2314,226772,231400,0.001,0.0001,1.3978625436782518e-11,0.0,1000
10,100,random,8,pipelined,0,100,2314,2314,2314,226772,231400,0.0001,1e-05,0.08215538306022242,0.199,1000
10,100,random,8,pipelined,0,100,2314,2314,2314,226772,231400,1e-05,1.0000000000000002e-06,0.7788691421222269,0.827,1000
10,100,random,9,1d,0,100,2611,2611,2611,255878,261100,0.001,0.0001,5.65319212016763e-13,0.0,1000
10,100,random,9,1d,0,100,2611,2611,2611,255878,261100,0.0001,1e-05,0.0596115548819322,0.135,1000
10,100,random,9,1d,0,100,2611,2611,2611,255878,261100,1e-05,1.0000000000000002e-06,0.7542825408916652,0.811,1000
10,100,random,9,ancilla,10,110,1725,1725,1725,186300,189750,0.001,0.0001,1.4426348512202898e-09,0.0,1000
10,100,random,9,ancilla,10,110,1725,1725,1725,186300,189750,0.0001,1e-05,0.1306128152980755,0.233,1000
10,100,random,9,ancilla,10,110,1725,1725,1725,186300,189750,1e-05,1.0000000000000002e-06,0.8158292654676687,0.877,1000
10,100,random,9,primitive,0,100,2597,2597,2597,254506,259700,0.001,0.0001,6.576049780596426e-13,0.0,1000
10,100,random,9,primitive,0,100,2597,2597,2597,254506,259700,0.0001,1e-05,0.06051973848293455,0.126,1000
10,100,random,9,primitive,0,100,2597,2597,2597,254506,259700,1e-05,1.0000000000000002e-06,0.7554238797745094,0.829,1000
10,100,random,9,pipelined,0,100,2309,2309,2309,226282,230900,0.001,0.0001,1.4754296968425304e-11,0.0,1000
